idx,act_tor,tar_tor,act_pos,tar_pos,diff_pos,tar_vel,act_vel,calc_vel,tar_accel,tar_power(W),act_power(W)
32821,-13.817,-11.953,49.200,-2953890.000,2953849.200,-1.466,0.690,0.726,302.720,0.306,-0.166
32822,-17.874,6.141,49.200,-2953980.000,2953939.200,-1.326,0.745,0.363,811.817,-0.142,-0.232
32823,-20.396,23.576,49.200,-2954070.000,2954029.200,-1.066,0.745,-0.000,1248.204,-0.439,-0.265
32824,-21.383,39.257,49.200,-2954160.000,2954119.200,-0.711,0.654,-0.363,1572.594,-0.487,-0.244
32825,-20.396,51.209,49.200,-2954250.000,2954209.200,-0.292,0.508,-0.726,1755.718,-0.261,-0.181
32826,-17.545,58.666,49.200,-2954340.000,2954299.200,0.153,0.309,-1.090,1780.977,0.157,-0.095
32827,-13.268,61.627,49.199,-2954430.000,2954389.199,0.585,0.000,-1.453,1645.955,0.629,-0.000
32828,-8.005,57.898,49.199,-2954520.000,2954479.199,0.964,-0.200,-1.271,1362.669,0.974,0.028
32829,-1.974,49.455,49.198,-2954610.000,2954569.198,1.256,-0.436,-1.453,956.505,1.084,0.015
32830,4.057,36.954,49.198,-2954700.000,2954659.198,1.435,-0.672,-1.453,463.960,0.926,-0.048
32831,9.869,21.054,49.198,-2954790.000,2954749.198,1.485,-0.853,-1.090,-70.632,0.546,-0.147
32832,14.804,3.399,49.198,-2954880.000,2954839.198,1.400,-0.962,-0.726,-599.085,0.083,-0.249
32833,18.313,-14.255,49.198,-2954970.000,2954929.198,1.190,-1.017,-0.545,-1073.700,-0.296,-0.325
32834,20.286,-30.594,49.197,-2955060.000,2955019.197,0.872,-0.999,-0.182,-1451.577,-0.465,-0.354
32835,20.177,-44.191,49.198,-2955150.000,2955109.198,0.475,-0.890,0.363,-1698.495,-0.366,-0.313
32836,18.313,-53.512,49.198,-2955240.000,2955199.198,0.035,-0.726,0.545,-1792.023,-0.033,-0.232
32837,-4.167,-69.083,49.199,-2955330.000,2955289.199,-0.408,0.581,5.811,-1723.568,0.492,-0.042
32838,-5.483,-66.123,49.199,-2955420.000,2955379.199,-0.814,0.636,0.363,-1499.177,0.939,-0.061
32839,-8.005,-58.776,49.199,-2955510.000,2955469.199,-1.146,0.781,0.908,-1139.019,1.176,-0.109
32840,-11.075,-46.056,49.200,-2955600.000,2955559.200,-1.375,0.853,0.545,-675.580,1.105,-0.165
32841,-15.462,-29.278,49.200,-2955690.000,2955649.200,-1.479,0.853,0.363,-150.747,0.756,-0.230
32842,-20.067,-10.198,49.200,-2955780.000,2955739.200,-1.449,0.817,0.182,387.975,0.258,-0.286
32843,-23.686,9.759,49.200,-2955870.000,2955829.200,-1.288,0.690,-0.545,891.756,-0.219,-0.285
32844,-25.769,29.278,49.199,-2955960.000,2955919.199,-1.010,0.472,-0.908,1314.870,-0.516,-0.212
32845,-26.098,45.836,49.199,-2956050.000,2956009.199,-0.640,0.236,-1.090,1618.850,-0.512,-0.108
32846,-24.344,57.898,49.199,-2956140.000,2956099.199,-0.212,0.000,-1.816,1775.992,-0.215,-0.000
32847,-20.835,66.123,49.198,-2956230.000,2956189.198,0.234,-0.363,-2.179,1771.892,0.271,0.132
32848,-15.681,67.548,49.198,-2956320.000,2956279.198,0.660,-0.636,-1.816,1606.780,0.778,0.174
32849,-9.430,64.478,49.197,-2956410.000,2956369.197,1.026,-0.999,-2.724,1295.522,1.154,0.164
32850,-2.632,55.815,49.196,-2956500.000,2956459.196,1.298,-1.307,-2.542,866.298,1.264,0.060
32851,4.277,42.108,49.196,-2956590.000,2956549.196,1.452,-1.507,-1.634,358.059,1.067,-0.112
32852,10.637,26.427,49.195,-2956680.000,2956639.195,1.474,-1.761,-2.361,-182.996,0.680,-0.327
32853,16.010,8.772,49.195,-2956770.000,2956729.195,1.362,-1.889,-1.816,-707.619,0.209,-0.528
32854,20.067,-9.101,49.195,-2956860.000,2956819.195,1.126,-1.907,-1.090,-1167.991,-0.179,-0.668
32855,22.260,-24.782,49.194,-2956950.000,2956909.194,0.787,-1.889,-0.908,-1522.089,-0.340,-0.734
32856,22.480,-37.612,49.194,-2957040.000,2956999.194,0.376,-1.761,-0.545,-1737.523,-0.247,-0.691
32857,20.725,-46.275,49.194,-2957130.000,2957089.194,-0.069,-1.544,-0.000,-1794.511,0.055,-0.558
32858,17.435,-49.236,49.194,-2957220.000,2957179.194,-0.507,-1.344,0.182,-1687.711,0.436,-0.409
32859,12.610,-47.700,49.194,-2957310.000,2957269.194,-0.900,-1.017,0.545,-1426.730,0.749,-0.224
32860,7.237,-41.011,49.195,-2957400.000,2957359.195,-1.210,-0.672,0.908,-1035.277,0.866,-0.085
32861,1.535,-28.730,49.195,-2957490.000,2957449.195,-1.409,-0.454,0.545,-549.018,0.707,-0.012
32862,-3.838,-14.475,49.195,-2957580.000,2957539.195,-1.480,-0.127,0.908,-12.339,0.374,0.009
32863,-8.553,1.974,49.195,-2957670.000,2957629.195,-1.415,0.109,0.545,525.701,-0.049,-0.016
32864,-12.062,19.190,49.195,-2957760.000,2957719.195,-1.221,0.254,0.363,1015.854,-0.409,-0.054
32865,-14.036,34.761,49.195,-2957850.000,2957809.195,-0.915,0.363,0.182,1413.190,-0.555,-0.089
32866,-14.365,47.262,49.195,-2957940.000,2957899.195,-0.525,0.418,0.000,1681.221,-0.433,-0.105
32867,-13.049,56.034,49.195,-2958030.000,2957989.195,-0.087,0.381,-0.363,1795.265,-0.085,-0.087
32868,-9.979,59.543,49.195,-2958120.000,2958079.195,0.359,0.309,-0.545,1744.725,0.373,-0.054
32869,-5.702,57.350,49.195,-2958210.000,2958169.195,0.772,0.236,-0.182,1534.093,0.772,-0.023
32870,-0.548,51.319,49.195,-2958300.000,2958259.195,1.114,0.000,-0.726,1182.558,0.998,-0.000
32871,4.935,38.051,49.195,-2958390.000,2958349.195,1.354,0.000,-0.545,722.277,0.899,0.000
32872,10.308,22.589,49.195,-2958480.000,2958439.195,1.469,-0.127,-0.000,195.440,0.579,-0.023
32873,14.913,4.386,49.195,-2958570.000,2958529.195,1.450,-0.182,-0.000,-349.590,0.111,-0.047
32874,18.422,-14.694,49.195,-2958660.000,2958619.195,1.297,-0.163,0.545,-862.709,-0.333,-0.053
32875,20.506,-32.787,49.195,-2958750.000,2958709.195,1.025,-0.109,0.726,-1296.683,-0.587,-0.039
32876,20.835,-48.468,49.195,-2958840.000,2958799.195,0.659,0.000,1.090,-1611.500,-0.557,0.000
32877,19.080,-60.530,49.196,-2958930.000,2958889.196,0.232,0.200,1.634,-1778.063,-0.245,0.067
32878,15.462,-67.219,49.196,-2959020.000,2958979.196,-0.216,0.400,1.453,-1780.897,0.254,0.108
32879,10.637,-68.316,49.197,-2959110.000,2959069.197,-0.645,0.617,1.998,-1619.593,0.769,0.115
32880,4.606,-64.478,49.197,-2959200.000,2959159.197,-1.014,0.908,2.179,-1308.881,1.141,0.073
32881,-1.754,-55.376,49.198,-2959290.000,2959249.198,-1.289,1.180,2.179,-877.289,1.246,-0.036
32882,-8.115,-41.011,49.198,-2959380.000,2959339.198,-1.446,1.326,1.453,-364.542,1.035,-0.188
32883,-14.036,-24.453,49.198,-2959470.000,2959429.198,-1.469,1.507,1.816,182.086,0.627,-0.369
32884,-18.971,-6.031,49.199,-2959560.000,2959519.199,-1.356,1.580,1.271,712.131,0.143,-0.523
32885,-22.480,12.172,49.199,-2959650.000,2959609.199,-1.118,1.580,0.726,1176.591,-0.238,-0.620
32886,-24.344,28.511,49.199,-2959740.000,2959699.199,-0.777,1.507,0.363,1532.464,-0.387,-0.640
32887,-13.159,55.376,49.198,-2959830.000,2959789.198,-0.364,0.000,-4.358,1746.733,-0.351,-0.000
32888,-12.281,63.052,49.198,-2959920.000,2959879.198,0.083,-0.127,-1.090,1799.442,0.091,0.027
32889,-10.637,67.000,49.197,-2960010.000,2959969.197,0.522,-0.454,-1.453,1685.567,0.611,0.084
32890,-7.676,65.355,49.197,-2960100.000,2960059.197,0.913,-0.799,-2.179,1415.509,1.041,0.107
32891,-2.632,57.570,49.196,-2960190.000,2960149.196,1.219,-1.071,-1.998,1014.154,1.225,0.049
32892,3.619,44.520,49.196,-2960280.000,2960239.196,1.412,-1.253,-1.453,518.597,1.097,-0.079
32893,9.869,28.291,49.196,-2960370.000,2960329.196,1.474,-1.416,-1.634,-25.278,0.728,-0.244
32894,15.242,9.869,49.195,-2960460.000,2960419.195,1.400,-1.489,-1.271,-567.043,0.241,-0.396
32895,19.628,-8.992,49.195,-2960550.000,2960509.195,1.195,-1.471,-0.726,-1056.397,-0.188,-0.504
32896,22.151,-26.098,49.195,-2960640.000,2960599.195,0.880,-1.416,-0.363,-1447.841,-0.401,-0.548
32897,22.589,-40.463,49.195,-2960730.000,2960689.195,0.482,-1.271,-0.000,-1704.911,-0.341,-0.501
32898,21.164,-50.332,49.195,-2960820.000,2960779.195,0.040,-1.071,0.363,-1803.587,-0.035,-0.396
32899,17.764,-54.609,49.195,-2960910.000,2960869.195,-0.405,-0.872,0.545,-1734.551,0.386,-0.270
32900,13.049,-54.280,49.195,-2961000.000,2960959.195,-0.813,-0.545,1.090,-1504.077,0.771,-0.124
32901,7.347,-48.139,49.196,-2961090.000,2961049.196,-1.146,-0.236,1.090,-1133.478,0.963,-0.030
32902,1.316,-36.625,49.196,-2961180.000,2961139.196,-1.371,0.000,1.271,-657.146,0.877,0.000
32903,-4.386,-22.699,49.196,-2961270.000,2961229.196,-1.469,0.327,1.271,-119.374,0.582,-0.025
32904,-9.650,-5.592,49.197,-2961360.000,2961319.197,-1.430,0.527,0.726,429.760,0.140,-0.089
32905,-13.707,11.733,49.197,-2961450.000,2961409.197,-1.258,0.690,0.908,939.050,-0.258,-0.165
32906,-16.339,28.182,49.197,-2961540.000,2961499.197,-0.968,0.781,0.545,1360.938,-0.476,-0.223
32907,-17.106,42.108,49.197,-2961630.000,2961589.197,-0.588,0.781,0.000,1655.961,-0.432,-0.233
32908,-15.900,51.867,49.197,-2961720.000,2961679.197,-0.153,0.726,-0.182,1796.454,-0.138,-0.202
32909,-13.268,56.473,49.197,-2961810.000,2961769.197,0.296,0.636,-0.363,1769.150,0.292,-0.147
32910,-9.211,55.815,49.197,-2961900.000,2961859.197,0.718,0.472,-0.545,1576.453,0.699,-0.076
32911,-4.057,49.784,49.196,-2961990.000,2961949.196,1.072,0.291,-0.726,1236.237,0.932,-0.021
32912,1.316,39.805,49.196,-2962080.000,2962039.196,1.326,0.000,-0.726,780.204,0.921,0.000
32913,6.689,23.028,49.196,-2962170.000,2962129.196,1.456,0.000,-0.363,250.939,0.585,0.000
32914,11.953,5.812,49.196,-2962260.000,2962219.196,1.450,-0.163,-0.182,-302.057,0.147,-0.034
32915,15.790,-12.501,49.196,-2962350.000,2962309.196,1.308,-0.254,-0.000,-826.991,-0.285,-0.070
32916,18.203,-30.265,49.196,-2962440.000,2962399.196,1.043,-0.272,0.363,-1274.632,-0.551,-0.087
32917,18.971,-45.836,49.196,-2962530.000,2962489.196,0.680,-0.200,0.726,-1602.933,-0.544,-0.066
32918,17.764,-58.337,49.197,-2962620.000,2962579.197,0.254,0.000,1.090,-1780.984,-0.259,0.000
32919,14.694,-64.368,49.197,-2962710.000,2962669.197,-0.196,0.109,1.453,-1791.939,0.220,0.028
32920,9.979,-64.916,49.197,-2962800.000,2962759.197,-0.628,0.254,0.908,-1634.619,0.712,0.044
32921,4.386,-60.969,49.198,-2962890.000,2962849.198,-1.001,0.527,1.998,-1323.656,1.065,0.040
32922,-1.754,-50.990,49.198,-2962980.000,2962939.198,-1.279,0.726,1.271,-888.142,1.139,-0.022
32923,-7.786,-36.844,49.198,-2963070.000,2963029.198,-1.438,0.908,1.453,-368.920,0.925,-0.123
32924,-13.378,-19.409,49.199,-2963160.000,2963119.199,-1.461,1.035,1.090,185.235,0.495,-0.242
32925,-17.984,-0.548,49.199,-2963250.000,2963209.199,-1.347,1.090,0.545,722.196,0.013,-0.342
32926,-21.273,17.764,49.199,-2963340.000,2963299.199,-1.106,1.090,0.363,1191.382,-0.343,-0.405
32927,-22.918,34.213,49.199,-2963430.000,2963389.199,-0.760,1.017,-0.000,1548.532,-0.454,-0.407
32928,-22.480,47.371,49.199,-2963520.000,2963479.199,-0.343,0.853,-0.545,1759.884,-0.284,-0.335
32929,-20.067,55.925,49.199,-2963610.000,2963569.199,0.106,0.617,-0.908,1805.378,0.103,-0.216
32930,-16.010,58.227,49.198,-2963700.000,2963659.198,0.545,0.418,-1.090,1680.575,0.554,-0.117
32931,-10.746,55.596,49.198,-2963790.000,2963749.198,0.933,0.109,-1.090,1397.101,0.905,-0.020
32932,-4.825,47.481,49.198,-2963880.000,2963839.198,1.233,-0.182,-1.634,981.583,1.021,0.015
32933,1.426,35.090,49.197,-2963970.000,2963929.197,1.416,-0.472,-1.453,473.157,0.867,-0.012
32934,7.237,18.971,49.197,-2964060.000,2964019.197,1.465,-0.690,-1.090,-80.208,0.485,-0.087
32935,12.281,1.097,49.197,-2964150.000,2964109.197,1.376,-0.853,-1.090,-626.230,0.026,-0.183
32936,15.900,-16.558,49.197,-2964240.000,2964199.197,1.157,-0.962,-0.726,-1113.248,-0.334,-0.267
32937,14.913,-40.134,49.197,-2964330.000,2964289.197,0.829,-0.254,2.361,-1495.118,-0.580,-0.066
32938,14.584,-53.403,49.197,-2964420.000,2964379.197,0.421,-0.163,0.363,-1735.590,-0.393,-0.042
32939,13.926,-63.491,49.198,-2964510.000,2964469.198,-0.026,0.127,1.453,-1811.758,0.028,0.031
32940,11.624,-67.658,49.198,-2964600.000,2964559.198,-0.470,0.400,1.634,-1716.257,0.555,0.081
32941,7.018,-65.903,49.198,-2964690.000,2964649.198,-0.870,0.690,1.816,-1457.989,1.001,0.085
32942,1.206,-57.789,49.199,-2964780.000,2964739.199,-1.188,0.908,1.453,-1061.309,1.198,0.019
32943,-4.825,-44.849,49.199,-2964870.000,2964829.199,-1.392,1.090,1.634,-563.737,1.090,-0.092
32944,-10.856,-28.291,49.200,-2964960.000,2964919.200,-1.465,1.235,1.453,-12.427,0.723,-0.234
32945,-16.229,-9.540,49.200,-2965050.000,2965009.200,-1.398,1.307,0.908,540.304,0.233,-0.370
32946,-20.506,9.650,49.200,-2965140.000,2965099.200,-1.199,1.289,0.726,1041.928,-0.202,-0.461
32947,-22.918,26.975,49.200,-2965230.000,2965189.200,-0.886,1.253,0.182,1444.709,-0.417,-0.501
32948,-23.357,41.560,49.200,-2965320.000,2965279.200,-0.488,1.108,-0.182,1710.247,-0.354,-0.452
32949,-21.822,51.648,49.200,-2965410.000,2965369.200,-0.044,0.908,-0.545,1813.151,-0.040,-0.346
32950,-18.422,56.692,49.200,-2965500.000,2965459.200,0.404,0.636,-1.090,1743.479,0.400,-0.204
32951,-13.597,55.815,49.199,-2965590.000,2965549.199,0.814,0.345,-1.090,1507.714,0.793,-0.082
32952,-8.005,49.784,49.199,-2965680.000,2965639.199,1.146,0.000,-1.271,1128.173,0.996,-0.000
32953,-1.754,37.831,49.199,-2965770.000,2965729.199,1.369,-0.236,-1.453,640.914,0.904,0.007
32954,4.386,22.699,49.198,-2965860.000,2965819.198,1.461,-0.490,-1.090,92.314,0.579,-0.038
32955,9.869,5.044,49.198,-2965950.000,2965909.198,1.414,-0.672,-0.908,-465.333,0.125,-0.116
32956,13.926,-12.501,49.198,-2966040.000,2965999.198,1.232,-0.835,-0.908,-978.798,-0.269,-0.203
32957,16.668,-29.278,49.198,-2966130.000,2966089.198,0.933,-0.890,-0.363,-1399.001,-0.477,-0.259
32958,17.545,-43.095,49.198,-2966220.000,2966179.198,0.544,-0.890,-0.182,-1685.707,-0.409,-0.272
32959,16.339,-52.525,49.198,-2966310.000,2966269.198,0.103,-0.817,0.182,-1811.389,-0.095,-0.233
32960,13.378,-57.021,49.198,-2966400.000,2966359.198,-0.347,-0.672,0.363,-1763.883,0.346,-0.157
32961,8.992,-55.815,49.198,-2966490.000,2966449.198,-0.765,-0.490,0.726,-1547.580,0.745,-0.077
32962,3.838,-48.797,49.198,-2966580.000,2966539.198,-1.109,-0.309,0.545,-1183.037,0.944,-0.021
32963,-1.864,-36.954,49.198,-2966670.000,2966629.198,-1.347,-0.109,0.545,-705.034,0.869,0.004
32964,-7.347,-20.615,49.199,-2966760.000,2966719.199,-1.456,0.000,0.726,-159.271,0.524,-0.000
32965,-12.281,-2.961,49.199,-2966850.000,2966809.199,-1.425,0.182,0.182,401.996,0.074,-0.039
32966,-16.010,15.462,49.199,-2966940.000,2966899.199,-1.258,0.272,0.000,924.954,-0.339,-0.076
32967,-18.203,33.226,49.198,-2967030.000,2966989.198,-0.970,0.272,-0.363,1359.392,-0.562,-0.087
32968,-18.642,47.810,49.198,-2967120.000,2967079.198,-0.589,0.236,-0.545,1663.529,-0.491,-0.077
32969,-17.326,58.227,49.198,-2967210.000,2967169.198,-0.152,0.145,-0.726,1808.042,-0.154,-0.044
32970,-14.036,63.272,49.198,-2967300.000,2967259.198,0.301,0.000,-1.271,1778.903,0.332,-0.000
32971,-9.321,63.162,49.197,-2967390.000,2967349.197,0.724,-0.236,-1.453,1578.759,0.798,0.038
32972,-3.619,56.473,49.197,-2967480.000,2967439.197,1.077,-0.400,-1.090,1226.705,1.062,0.025
32973,2.412,45.069,49.197,-2967570.000,2967529.197,1.327,-0.599,-1.453,756.477,1.044,-0.025
32974,8.444,29.717,49.197,-2967660.000,2967619.197,1.449,-0.781,-1.090,213.230,0.752,-0.115
32975,13.817,11.075,49.196,-2967750.000,2967709.196,1.432,-0.853,-0.545,-350.785,0.277,-0.206
32976,17.874,-8.005,49.196,-2967840.000,2967799.196,1.277,-0.908,-0.545,-881.249,-0.178,-0.283
32977,20.725,-26.208,49.196,-2967930.000,2967889.196,0.998,-0.890,-0.182,-1327.003,-0.457,-0.322
32978,21.712,-41.998,49.196,-2968020.000,2967979.196,0.624,-0.781,0.545,-1644.987,-0.457,-0.296
32979,20.725,-52.964,49.196,-2968110.000,2968069.196,0.189,-0.672,0.363,-1804.410,-0.175,-0.243
32980,17.655,-59.653,49.197,-2968200.000,2968159.197,-0.264,-0.418,1.271,-1789.743,0.275,-0.129
32981,12.939,-60.421,49.197,-2968290.000,2968249.197,-0.691,-0.145,1.271,-1602.247,0.729,-0.033
32982,7.237,-55.267,49.198,-2968380.000,2968339.198,-1.052,0.127,1.634,-1259.883,1.015,0.016
32983,1.097,-45.178,49.198,-2968470.000,2968429.198,-1.311,0.436,1.634,-795.602,1.034,0.008
32984,-5.044,-30.375,49.198,-2968560.000,2968519.198,-1.443,0.654,1.090,-254.189,0.765,-0.058
32985,-10.637,-12.830,49.199,-2968650.000,2968609.199,-1.436,0.835,1.271,312.049,0.322,-0.155
32986,-15.352,5.373,49.199,-2968740.000,2968699.199,-1.290,0.981,0.908,848.331,-0.121,-0.263
32987,-19.628,29.498,49.198,-2968830.000,2968789.198,-1.019,0.400,-1.453,1302.703,-0.524,-0.137
32988,-19.628,45.946,49.198,-2968920.000,2968879.198,-0.649,0.254,-0.908,1631.078,-0.520,-0.087
32989,-19.299,58.776,49.198,-2969010.000,2968969.198,-0.216,0.000,-1.271,1801.517,-0.222,-0.000
32990,-17.326,66.671,49.197,-2969100.000,2969059.197,0.237,-0.327,-1.816,1797.354,0.276,0.099
32991,-13.159,68.425,49.197,-2969190.000,2969149.197,0.668,-0.672,-2.179,1618.838,0.797,0.154
32992,-7.457,63.381,49.196,-2969280.000,2969239.196,1.034,-0.926,-1.634,1283.139,1.143,0.121
32993,-0.877,52.854,49.196,-2969370.000,2969329.196,1.299,-1.162,-1.998,822.709,1.198,0.018
32994,5.812,38.051,49.195,-2969460.000,2969419.195,1.438,-1.380,-1.998,282.165,0.955,-0.140
32995,12.062,20.396,49.195,-2969550.000,2969509.195,1.438,-1.544,-1.816,-286.036,0.512,-0.325
32996,17.216,1.097,49.195,-2969640.000,2969599.195,1.297,-1.598,-0.908,-826.672,0.025,-0.480
32997,20.944,-17.216,49.194,-2969730.000,2969689.194,1.031,-1.598,-1.090,-1287.132,-0.310,-0.584
32998,22.808,-33.116,49.194,-2969820.000,2969779.194,0.664,-1.525,-0.545,-1622.533,-0.384,-0.607
32999,22.370,-44.849,49.194,-2969910.000,2969869.194,0.233,-1.398,-0.000,-1800.111,-0.182,-0.546
33000,19.628,-51.977,49.194,-2970000.000,2969959.194,-0.221,-1.162,0.545,-1802.427,0.201,-0.398
33001,15.571,-53.293,49.195,-2970090.000,2970049.195,-0.654,-0.890,0.545,-1629.100,0.608,-0.242
33002,10.417,-48.358,49.195,-2970180.000,2970139.195,-1.022,-0.636,0.908,-1296.872,0.863,-0.116
33003,4.277,-38.599,49.195,-2970270.000,2970229.195,-1.291,-0.327,1.090,-838.006,0.870,-0.024
33004,-1.535,-25.002,49.195,-2970360.000,2970319.195,-1.434,0.000,0.908,-297.167,0.626,-0.000
33005,-6.908,-8.005,49.196,-2970450.000,2970409.196,-1.438,0.236,0.908,272.918,0.201,-0.028
33006,-11.404,10.088,49.196,-2970540.000,2970499.196,-1.300,0.400,0.726,816.594,-0.229,-0.080
33007,-14.255,27.304,49.196,-2970630.000,2970589.196,-1.036,0.527,0.182,1280.711,-0.494,-0.131
33008,-15.571,41.669,49.196,-2970720.000,2970679.196,-0.670,0.617,0.363,1619.826,-0.488,-0.168
33009,-15.242,52.416,49.196,-2970810.000,2970769.196,-0.239,0.599,-0.182,1800.660,-0.219,-0.159
33010,-13.049,58.008,49.196,-2970900.000,2970859.196,0.215,0.527,-0.182,1805.378,0.218,-0.120
33011,-9.211,57.679,49.196,-2970990.000,2970949.196,0.649,0.418,-0.545,1633.361,0.653,-0.067
33012,-4.057,51.648,49.196,-2971080.000,2971039.196,1.019,0.272,-0.545,1301.299,0.918,-0.019
33013,1.426,40.134,49.195,-2971170.000,2971129.195,1.289,0.127,-0.363,841.586,0.903,0.003
33014,7.018,24.453,49.195,-2971260.000,2971219.195,1.432,0.000,-0.363,299.175,0.611,0.000
33015,12.172,6.141,49.195,-2971350.000,2971309.195,1.436,-0.109,-0.182,-272.813,0.154,-0.023
33016,16.339,-13.159,49.195,-2971440.000,2971399.195,1.298,-0.163,0.182,-818.280,-0.298,-0.047
33017,19.080,-31.910,49.195,-2971530.000,2971489.195,1.033,-0.145,0.363,-1283.659,-0.576,-0.048
33018,19.519,-48.687,49.196,-2971620.000,2971579.196,0.667,0.000,0.908,-1623.174,-0.567,0.000
33019,18.093,-59.324,49.196,-2971710.000,2971669.196,0.235,0.000,1.090,-1803.353,-0.243,0.000
33020,14.913,-66.232,49.196,-2971800.000,2971759.196,-0.220,0.218,1.634,-1806.345,0.254,0.057
33021,10.198,-67.000,49.197,-2971890.000,2971849.197,-0.653,0.436,1.634,-1631.697,0.764,0.078
33022,4.386,-61.407,49.197,-2971980.000,2971939.197,-1.022,0.636,1.453,-1296.434,1.096,0.049
33023,-1.864,-50.332,49.198,-2972070.000,2972029.198,-1.291,0.835,1.634,-833.415,1.134,-0.027
33024,-8.115,-35.419,49.198,-2972160.000,2972119.198,-1.432,1.053,1.816,-288.122,0.885,-0.149
33025,-13.926,-16.997,49.198,-2972250.000,2972209.198,-1.432,1.162,0.908,285.794,0.425,-0.282
33026,-18.642,2.193,49.198,-2972340.000,2972299.198,-1.292,1.235,0.908,831.788,-0.049,-0.402
33027,-21.931,20.506,49.199,-2972430.000,2972389.199,-1.023,1.253,0.545,1295.994,-0.366,-0.480
33028,-23.247,36.735,49.199,-2972520.000,2972479.199,-0.654,1.162,0.000,1632.541,-0.419,-0.472
33029,-22.699,48.578,49.198,-2972610.000,2972569.198,-0.221,1.017,-0.363,1808.097,-0.187,-0.403
33030,-19.957,55.596,49.198,-2972700.000,2972659.198,0.235,0.781,-0.726,1805.184,0.228,-0.272
33031,-15.681,56.363,49.198,-2972790.000,2972749.198,0.667,0.527,-0.908,1623.930,0.656,-0.144
33032,-10.198,51.319,49.198,-2972880.000,2972839.198,1.033,0.254,-1.271,1282.091,0.926,-0.045
33033,-4.167,40.573,49.197,-2972970.000,2972929.197,1.298,0.000,-1.453,813.327,0.919,-0.000
33034,2.193,26.756,49.197,-2973060.000,2973019.197,1.433,-0.345,-1.090,263.898,0.669,-0.013
33035,7.895,8.992,49.197,-2973150.000,2973109.197,1.427,-0.527,-0.908,-311.887,0.224,-0.073
33036,12.391,-9.101,49.197,-2973240.000,2973199.197,1.280,-0.708,-0.908,-857.039,-0.203,-0.153
33037,16.777,-30.923,49.197,-2973330.000,2973289.197,1.006,-0.381,0.908,-1317.526,-0.543,-0.112
33038,16.777,-47.152,49.197,-2973420.000,2973379.197,0.632,-0.272,0.726,-1647.633,-0.520,-0.080
33039,16.448,-60.092,49.197,-2973510.000,2973469.197,0.196,0.000,1.271,-1814.512,-0.205,0.000
33040,14.475,-67.110,49.198,-2973600.000,2973559.198,-0.260,0.272,1.634,-1801.465,0.305,0.069
33041,10.308,-67.768,49.198,-2973690.000,2973649.198,-0.690,0.545,1.816,-1609.625,0.816,0.098
33042,4.715,-61.846,49.199,-2973780.000,2973739.199,-1.052,0.781,1.453,-1257.881,1.135,0.064
33043,-1.426,-50.661,49.199,-2973870.000,2973829.199,-1.309,1.017,1.816,-781.032,1.157,-0.025
33044,-7.786,-34.871,49.199,-2973960.000,2973919.199,-1.436,1.199,1.634,-226.357,0.874,-0.163
33045,-13.707,-16.229,49.200,-2974050.000,2974009.200,-1.420,1.307,1.090,351.064,0.402,-0.313
33046,-18.532,3.290,49.200,-2974140.000,2974099.200,-1.263,1.362,1.090,893.815,-0.073,-0.441
33047,-21.712,21.822,49.200,-2974230.000,2974189.200,-0.980,1.344,0.545,1347.850,-0.373,-0.509
33048,-22.918,37.722,49.200,-2974320.000,2974279.200,-0.600,1.235,-0.000,1667.886,-0.395,-0.494
33049,-22.151,49.126,49.200,-2974410.000,2974369.200,-0.160,1.071,-0.363,1821.925,-0.137,-0.414
33050,-19.519,55.267,49.200,-2974500.000,2974459.200,0.296,0.835,-0.726,1794.469,0.285,-0.285
33051,-15.242,55.157,49.200,-2974590.000,2974549.200,0.722,0.581,-0.726,1588.093,0.695,-0.155
33052,-9.540,48.907,49.199,-2974680.000,2974639.199,1.076,0.327,-1.090,1223.223,0.919,-0.054
33053,-3.399,38.270,49.199,-2974770.000,2974729.199,1.323,0.000,-1.453,736.130,0.884,-0.000
33054,2.632,22.918,49.199,-2974860.000,2974819.199,1.438,-0.254,-0.908,175.333,0.575,-0.012
33055,8.334,4.935,49.199,-2974950.000,2974909.199,1.410,-0.454,-0.908,-403.219,0.121,-0.066
33056,12.720,-13.049,49.198,-2975040.000,2974999.198,1.240,-0.654,-0.908,-941.730,-0.282,-0.145
33057,15.571,-30.265,49.198,-2975130.000,2975089.198,0.947,-0.745,-0.363,-1386.326,-0.500,-0.202
33058,16.558,-44.411,49.198,-2975220.000,2975179.198,0.558,-0.763,-0.182,-1692.456,-0.433,-0.220
33059,15.462,-54.170,49.198,-2975310.000,2975269.198,0.114,-0.708,0.182,-1829.364,-0.108,-0.191
33060,12.501,-58.337,49.198,-2975400.000,2975359.198,-0.341,-0.599,0.363,-1783.194,0.347,-0.131
33061,8.224,-56.363,49.199,-2975490.000,2975449.199,-0.762,-0.472,0.545,-1558.406,0.750,-0.068
33062,3.180,-48.578,49.199,-2975580.000,2975539.199,-1.107,-0.309,0.545,-1177.367,0.939,-0.017
33063,-2.412,-35.967,49.199,-2975670.000,2975629.199,-1.341,-0.109,0.545,-678.135,0.842,0.005
33064,-8.005,-18.751,49.199,-2975760.000,2975719.199,-1.440,0.000,0.363,-110.674,0.471,-0.000
33065,-12.939,-0.110,49.199,-2975850.000,2975809.199,-1.395,0.145,0.363,468.137,0.003,-0.033
