idx,act_tor,tar_tor,act_pos,tar_pos,diff_pos,tar_vel,act_vel,calc_vel,tar_accel,tar_power(W),act_power(W)
281,-0.768,2.851,3.727,3.802,-0.062,51.744,53.558,60.425,-108.961,2.575,-0.718
282,-3.180,11.075,3.740,3.815,-0.062,51.727,51.155,50.812,-108.947,9.999,-2.839
283,-4.825,32.897,3.748,3.828,-0.067,51.711,44.975,31.586,-108.933,29.690,-3.787
284,-5.921,15.023,3.762,3.841,-0.066,51.694,50.125,57.678,-108.919,13.554,-5.180
285,-6.250,20.725,3.776,3.854,-0.065,51.677,48.409,53.558,-108.904,18.693,-5.281
286,-5.812,20.725,3.789,3.867,-0.066,51.661,48.409,50.812,-108.890,18.687,-4.910
287,-4.715,-2.961,3.803,3.880,-0.064,51.644,55.275,59.052,-108.876,-2.669,-4.549
288,-2.961,7.676,3.815,3.893,-0.065,51.627,52.185,45.319,-108.862,6.917,-2.697
289,-0.768,3.838,3.829,3.906,-0.064,51.611,53.215,57.678,-108.848,3.457,-0.713
290,2.083,13.707,3.839,3.919,-0.067,51.594,50.468,39.825,-108.834,12.343,1.835
291,5.154,15.790,3.853,3.932,-0.066,51.577,49.782,56.305,-108.820,14.215,4.478
292,8.553,4.935,3.868,3.944,-0.064,51.561,52.872,57.678,-108.806,4.441,7.893
293,11.953,10.746,3.880,3.957,-0.064,51.544,51.155,50.812,-108.792,9.668,10.672
294,15.462,9.979,3.891,3.970,-0.067,51.527,51.498,41.199,-108.778,8.974,13.897
295,18.642,4.825,3.906,3.983,-0.064,51.511,52.872,61.798,-108.764,4.338,17.202
296,20.944,8.115,3.919,3.996,-0.064,51.494,51.842,53.558,-108.750,7.293,18.951
297,22.260,16.777,3.930,4.009,-0.066,51.477,49.438,41.199,-108.736,15.074,19.208
298,22.699,9.759,3.942,4.022,-0.067,51.461,51.498,49.438,-108.721,8.766,20.402
299,22.370,8.005,3.958,4.035,-0.064,51.444,51.842,63.171,-108.707,7.187,20.240
300,21.493,12.830,3.970,4.047,-0.065,51.428,50.468,48.065,-108.693,11.516,18.932
301,20.177,0.877,3.984,4.060,-0.064,51.411,53.902,54.932,-108.679,0.787,18.982
302,18.642,-2.632,3.997,4.073,-0.063,51.394,54.932,53.558,-108.665,-2.361,17.872
303,16.777,4.057,4.011,4.086,-0.062,51.378,52.872,54.932,-108.651,3.638,15.482
304,14.804,17.655,4.019,4.099,-0.067,51.361,49.095,32.959,-108.637,15.826,12.685
305,12.501,17.435,4.033,4.112,-0.066,51.344,49.095,54.932,-108.623,15.624,10.712
306,9.759,13.597,4.047,4.124,-0.065,51.328,50.125,57.678,-108.609,12.181,8.538
307,6.799,18.313,4.059,4.137,-0.065,51.311,48.752,49.438,-108.595,16.400,5.785
308,3.838,1.864,4.072,4.150,-0.065,51.295,53.558,52.185,-108.581,1.669,3.588
309,0.987,2.851,4.086,4.163,-0.064,51.278,53.215,53.558,-108.567,2.552,0.917
310,-1.645,4.935,4.100,4.176,-0.063,51.261,52.528,54.932,-108.553,4.415,-1.508
311,-3.948,13.597,4.110,4.189,-0.066,51.245,50.125,39.825,-108.539,12.161,-3.454
312,-5.702,9.759,4.124,4.201,-0.065,51.228,51.155,56.305,-108.525,8.726,-5.091
313,-6.579,5.921,4.138,4.214,-0.063,51.212,52.185,57.678,-108.511,5.293,-5.993
314,-6.689,11.843,4.150,4.227,-0.064,51.195,50.468,48.065,-108.497,10.582,-5.892
315,-6.141,0.000,4.163,4.240,-0.064,51.178,53.902,53.558,-108.483,0.000,-5.777
316,-4.715,-1.316,4.178,4.253,-0.062,51.162,54.245,57.678,-108.469,-1.175,-4.464
317,-2.961,3.070,4.191,4.265,-0.062,51.145,52.872,52.185,-108.455,2.741,-2.732
318,-0.768,6.908,4.202,4.278,-0.063,51.129,51.842,43.945,-108.441,6.165,-0.695
319,1.864,9.211,4.215,4.291,-0.064,51.112,51.155,50.812,-108.427,8.217,1.664
320,5.154,2.741,4.231,4.304,-0.060,51.095,52.872,64.545,-108.413,2.445,4.756
321,8.663,-4.715,4.246,4.317,-0.058,51.079,54.932,60.425,-108.399,-4.204,8.305
322,12.062,0.329,4.255,4.329,-0.061,51.062,53.558,38.452,-108.386,0.293,11.275
323,15.242,-0.768,4.269,4.342,-0.061,51.046,53.902,52.185,-108.372,-0.684,14.339
324,17.764,-0.219,4.284,4.355,-0.058,51.029,53.558,63.171,-108.358,-0.195,16.606
325,19.299,21.383,4.293,4.368,-0.062,51.013,47.379,35.706,-108.344,19.038,15.959
326,19.628,12.062,4.306,4.380,-0.062,50.996,50.125,49.438,-108.330,10.736,17.172
327,19.628,8.224,4.320,4.393,-0.061,50.980,51.155,56.305,-108.316,7.318,17.525
328,19.190,11.295,4.334,4.406,-0.059,50.963,50.125,59.052,-108.302,10.046,16.788
329,18.751,-2.741,4.347,4.419,-0.058,50.946,54.245,52.185,-108.288,-2.438,17.753
330,17.764,-3.948,4.360,4.431,-0.058,50.930,54.588,50.812,-108.274,-3.509,16.925
331,16.229,-10.308,4.376,4.444,-0.055,50.913,56.305,63.171,-108.260,-9.159,15.948
332,14.475,5.044,4.386,4.457,-0.058,50.897,51.842,41.199,-108.246,4.481,13.097
333,12.391,4.935,4.399,4.469,-0.057,50.880,51.842,52.185,-108.232,4.382,11.212
334,9.979,-6.031,4.415,4.482,-0.054,50.864,54.932,63.171,-108.218,-5.354,9.567
335,7.347,1.864,4.429,4.495,-0.054,50.847,52.528,53.558,-108.205,1.654,6.736
336,4.496,-8.663,4.442,4.508,-0.053,50.831,55.618,53.558,-108.191,-7.685,4.364
337,1.864,-17.435,4.457,4.520,-0.050,50.814,58.022,61.798,-108.177,-15.463,1.888
338,-0.658,-6.908,4.470,4.533,-0.050,50.798,54.932,50.812,-108.163,-6.125,-0.631
339,-2.851,6.250,4.480,4.546,-0.053,50.781,51.155,38.452,-108.149,5.540,-2.545
340,-4.715,-1.097,4.495,4.558,-0.051,50.765,53.215,61.798,-108.135,-0.972,-4.379
341,-5.702,5.592,4.509,4.571,-0.050,50.748,51.155,53.558,-108.121,4.953,-5.091
342,-6.031,-0.548,4.523,4.584,-0.048,50.731,52.872,57.678,-108.107,-0.485,-5.565
343,-5.702,-3.728,4.534,4.596,-0.050,50.715,53.902,42.572,-108.094,-3.300,-5.364
344,-4.935,-2.961,4.549,4.609,-0.048,50.698,53.558,60.425,-108.080,-2.620,-4.613
345,-3.838,-1.974,4.562,4.622,-0.047,50.682,53.215,52.185,-108.066,-1.746,-3.565
346,-2.193,18.422,4.570,4.634,-0.051,50.665,47.379,34.332,-108.052,16.290,-1.814
347,-0.439,5.263,4.585,4.647,-0.050,50.649,51.155,57.678,-108.038,4.653,-0.392
348,1.645,8.444,4.599,4.660,-0.048,50.632,50.125,56.305,-108.024,7.462,1.439
349,4.496,5.812,4.613,4.672,-0.047,50.616,50.812,54.932,-108.011,5.134,3.987
350,7.676,-5.702,4.625,4.685,-0.048,50.599,54.245,48.065,-107.997,-5.036,7.267
351,10.856,-6.031,4.639,4.698,-0.046,50.583,54.245,57.678,-107.983,-5.324,10.278
352,13.378,-2.632,4.652,4.710,-0.046,50.566,53.215,52.185,-107.969,-2.323,12.425
353,15.462,-1.645,4.665,4.723,-0.045,50.550,52.872,53.558,-107.955,-1.451,14.268
354,16.558,5.702,4.675,4.736,-0.048,50.533,50.812,39.825,-107.941,5.029,14.684
355,16.777,-3.180,4.692,4.748,-0.043,50.517,53.215,67.291,-107.928,-2.804,15.582
356,16.229,0.219,4.704,4.761,-0.044,50.501,52.185,48.065,-107.914,0.193,14.782
357,15.571,-1.097,4.718,4.774,-0.043,50.484,52.528,54.932,-107.900,-0.966,14.276
358,14.694,-5.592,4.729,4.786,-0.044,50.468,53.902,45.319,-107.886,-4.926,13.823
359,13.597,-1.426,4.745,4.799,-0.041,50.451,52.528,61.798,-107.872,-1.255,12.466
360,12.281,13.268,4.753,4.811,-0.046,50.435,48.409,31.586,-107.859,11.680,10.376
361,10.637,6.908,4.768,4.824,-0.043,50.418,50.125,61.798,-107.845,6.079,9.305
362,8.992,4.606,4.780,4.837,-0.044,50.402,50.812,48.065,-107.831,4.051,7.974
363,7.237,7.676,4.795,4.849,-0.042,50.385,49.782,57.678,-107.817,6.750,6.288
364,5.373,-3.728,4.806,4.862,-0.043,50.369,53.215,45.319,-107.803,-3.278,4.990
365,3.290,5.483,4.819,4.874,-0.043,50.352,50.468,50.812,-107.790,4.818,2.898
366,0.987,-1.754,4.833,4.887,-0.042,50.336,52.528,56.305,-107.776,-1.541,0.905
367,-1.097,16.229,4.842,4.900,-0.045,50.319,47.379,37.079,-107.762,14.253,-0.907
368,-2.961,10.198,4.855,4.912,-0.045,50.303,49.095,52.185,-107.748,8.953,-2.537
369,-4.386,3.948,4.869,4.925,-0.043,50.287,50.812,57.678,-107.735,3.465,-3.890
370,-5.154,7.347,4.882,4.937,-0.042,50.270,49.782,52.185,-107.721,6.446,-4.478
371,-5.373,2.961,4.893,4.950,-0.044,50.254,51.155,42.572,-107.707,2.597,-4.797
372,-5.044,5.263,4.905,4.962,-0.044,50.237,50.468,49.438,-107.693,4.615,-4.443
373,-4.386,3.619,4.920,4.975,-0.042,50.221,50.812,59.052,-107.680,3.172,-3.890
374,-3.290,12.172,4.931,4.987,-0.044,50.204,48.409,42.572,-107.666,10.665,-2.779
375,-1.754,9.979,4.942,5.000,-0.045,50.188,49.095,45.319,-107.652,8.741,-1.503
376,0.219,1.316,4.957,5.013,-0.043,50.172,51.498,59.052,-107.638,1.152,0.197
377,2.522,4.606,4.971,5.025,-0.042,50.155,50.468,54.932,-107.625,4.032,2.222
378,5.373,2.412,4.982,5.038,-0.043,50.139,51.155,45.319,-107.611,2.111,4.797
379,8.444,-5.921,4.996,5.050,-0.042,50.122,53.558,54.932,-107.597,-5.180,7.893
380,11.295,0.877,5.008,5.063,-0.042,50.106,51.498,50.812,-107.584,0.767,10.152
381,13.488,15.352,5.018,5.075,-0.045,50.089,47.379,38.452,-107.570,13.421,11.153
382,15.133,5.702,5.032,5.088,-0.043,50.073,50.125,56.305,-107.556,4.983,13.239
383,16.119,6.579,5.045,5.100,-0.042,50.057,49.782,53.558,-107.543,5.748,14.006
384,16.558,1.645,5.060,5.113,-0.041,50.040,51.155,56.305,-107.529,1.437,14.783
385,16.997,-1.535,5.070,5.125,-0.043,50.024,52.185,42.572,-107.515,-1.340,15.481
386,16.887,9.101,5.081,5.138,-0.044,50.007,49.095,43.945,-107.501,7.944,14.470
387,16.229,2.741,5.096,5.150,-0.042,49.991,50.812,60.425,-107.488,2.392,14.393
388,15.023,22.041,5.105,5.163,-0.045,49.975,45.319,34.332,-107.474,19.225,11.883
389,13.597,13.707,5.118,5.175,-0.045,49.958,47.722,52.185,-107.460,11.952,11.325
390,12.062,0.439,5.133,5.188,-0.043,49.942,51.498,59.052,-107.447,0.382,10.842
391,10.637,12.172,5.144,5.200,-0.043,49.925,48.065,46.692,-107.433,10.606,8.923
392,9.101,-7.895,5.159,5.213,-0.042,49.909,53.902,57.678,-107.419,-6.877,8.562
393,7.128,-0.768,5.170,5.225,-0.043,49.893,51.842,43.945,-107.406,-0.668,6.449
394,4.935,0.000,5.184,5.238,-0.041,49.876,51.498,57.678,-107.392,0.000,4.435
395,2.522,3.728,5.195,5.250,-0.043,49.860,50.468,42.572,-107.378,3.244,2.222
396,0.219,16.777,5.205,5.263,-0.045,49.844,46.692,42.572,-107.365,14.595,0.179
397,-1.864,-0.110,5.221,5.275,-0.041,49.827,51.498,63.171,-107.351,-0.095,-1.676
398,-3.509,10.527,5.233,5.288,-0.043,49.811,48.409,45.319,-107.338,9.152,-2.965
399,-4.825,2.193,5.246,5.300,-0.042,49.794,50.812,52.185,-107.324,1.906,-4.279
400,-5.373,-3.619,5.258,5.312,-0.042,49.778,52.528,49.438,-107.310,-3.144,-4.926
401,-5.373,4.277,5.271,5.325,-0.041,49.762,50.125,53.558,-107.297,3.714,-4.701
402,-4.825,17.874,5.279,5.337,-0.046,49.745,46.349,30.212,-107.283,15.519,-3.903
403,-4.057,10.308,5.294,5.350,-0.043,49.729,48.409,60.425,-107.269,8.946,-3.428
404,-2.851,2.961,5.308,5.362,-0.041,49.713,50.468,57.678,-107.256,2.569,-2.511
405,-1.097,10.088,5.320,5.375,-0.042,49.696,48.409,45.319,-107.242,8.750,-0.926
406,1.097,-0.110,5.330,5.387,-0.044,49.680,51.498,42.572,-107.229,-0.095,0.986
407,3.728,12.830,5.342,5.399,-0.045,49.664,47.722,45.319,-107.215,11.121,3.105
408,6.689,8.772,5.357,5.412,-0.042,49.647,48.752,61.798,-107.201,7.601,5.692
409,9.540,22.370,5.365,5.424,-0.047,49.631,44.975,30.212,-107.188,19.377,7.489
410,12.281,7.895,5.380,5.437,-0.045,49.615,49.095,59.052,-107.174,6.837,10.524
411,14.584,8.005,5.391,5.449,-0.046,49.598,49.095,45.319,-107.161,6.929,12.497
412,16.777,13.597,5.405,5.461,-0.044,49.582,47.379,54.932,-107.147,11.767,13.873
413,18.532,0.768,5.416,5.474,-0.046,49.566,51.155,45.319,-107.133,0.664,16.546
414,19.519,2.851,5.430,5.486,-0.044,49.549,50.468,56.305,-107.120,2.466,17.193
415,19.628,-4.277,5.443,5.499,-0.043,49.533,52.528,53.558,-107.106,-3.697,17.995
416,19.299,6.360,5.454,5.511,-0.045,49.517,49.438,42.572,-107.093,5.497,16.653
417,18.203,11.404,5.464,5.523,-0.047,49.500,48.065,39.825,-107.079,9.853,15.270
418,16.448,8.553,5.479,5.536,-0.045,49.484,48.752,59.052,-107.066,7.387,13.996
419,14.475,15.681,5.490,5.548,-0.046,49.468,46.692,45.319,-107.052,13.538,11.796
420,12.720,14.694,5.501,5.561,-0.047,49.451,47.035,43.945,-107.039,12.682,10.442
421,11.185,-3.180,5.516,5.573,-0.044,49.435,52.185,60.425,-107.025,-2.744,10.187
422,9.430,6.031,5.528,5.585,-0.045,49.419,49.438,48.065,-107.011,5.202,8.137
423,7.566,19.628,5.536,5.598,-0.049,49.403,45.662,30.212,-106.998,16.924,6.030
424,5.373,-0.987,5.553,5.610,-0.045,49.386,51.498,67.291,-106.984,-0.851,4.829
425,2.851,9.430,5.565,5.622,-0.045,49.370,48.409,48.065,-106.971,8.126,2.409
426,0.548,7.018,5.577,5.635,-0.045,49.354,49.095,50.812,-106.957,6.045,0.470
427,-1.645,-1.974,5.588,5.647,-0.047,49.337,51.842,41.199,-106.944,-1.700,-1.488
428,-3.509,10.637,5.601,5.659,-0.046,49.321,48.065,52.185,-106.930,9.156,-2.944
429,-4.935,6.908,5.614,5.672,-0.046,49.305,49.095,52.185,-106.917,5.945,-4.228
430,-5.592,21.602,5.622,5.684,-0.049,49.289,44.975,34.332,-106.903,18.583,-4.390
431,-5.702,10.856,5.636,5.696,-0.048,49.272,48.065,53.558,-106.890,9.336,-4.783
432,-5.263,19.190,5.646,5.709,-0.050,49.256,45.662,42.572,-106.876,16.497,-4.195
433,-4.167,14.146,5.661,5.721,-0.048,49.240,47.035,57.678,-106.863,12.157,-3.421
434,-2.741,3.619,5.672,5.733,-0.049,49.223,50.125,46.692,-106.849,3.109,-2.398
435,-0.987,10.746,5.684,5.745,-0.049,49.207,48.065,45.319,-106.836,9.229,-0.828
436,1.535,-1.206,5.698,5.758,-0.048,49.191,51.498,56.305,-106.822,-1.036,1.380
437,4.386,15.462,5.707,5.770,-0.050,49.175,46.692,38.452,-106.809,13.270,3.574
438,7.457,15.571,5.719,5.782,-0.051,49.158,46.692,46.692,-106.795,13.360,6.077
439,10.527,3.399,5.734,5.795,-0.049,49.142,50.125,59.052,-106.782,2.916,9.210
440,13.378,11.624,5.746,5.807,-0.049,49.126,47.722,46.692,-106.768,9.966,11.143
441,16.010,-1.426,5.759,5.819,-0.048,49.110,51.498,53.558,-106.755,-1.222,14.390
442,18.203,-8.663,5.773,5.832,-0.047,49.093,53.558,54.932,-106.742,-7.423,17.016
443,19.738,0.548,5.785,5.844,-0.047,49.077,50.812,48.065,-106.728,0.470,17.504
444,20.286,11.624,5.793,5.856,-0.051,49.061,47.722,34.332,-106.715,9.953,16.897
445,19.957,10.198,5.807,5.868,-0.049,49.045,48.065,54.932,-106.701,8.729,16.742
446,18.861,0.000,5.823,5.881,-0.045,49.028,50.812,65.918,-106.688,0.000,16.726
447,17.545,2.522,5.835,5.893,-0.046,49.012,50.125,45.319,-106.674,2.157,15.349
448,16.119,-6.689,5.846,5.905,-0.047,48.996,52.872,45.319,-106.661,-5.720,14.875
449,14.913,3.948,5.857,5.917,-0.048,48.980,49.782,42.572,-106.647,3.375,12.957
450,13.268,4.386,5.873,5.930,-0.044,48.963,49.438,64.545,-106.634,3.748,11.449
451,11.624,17.984,5.880,5.942,-0.049,48.947,45.662,30.212,-106.621,15.363,9.263
452,9.759,9.540,5.894,5.954,-0.048,48.931,48.065,54.932,-106.607,8.147,8.187
453,7.566,0.000,5.908,5.966,-0.046,48.915,50.812,53.558,-106.594,0.000,6.710
454,5.373,11.514,5.920,5.978,-0.046,48.899,47.379,50.812,-106.580,9.826,4.443
455,3.070,1.206,5.931,5.991,-0.048,48.882,50.468,42.572,-106.567,1.029,2.705
456,0.768,0.877,5.945,6.003,-0.046,48.866,50.468,54.932,-106.554,0.748,0.676
457,-1.426,-5.483,5.960,6.015,-0.043,48.850,52.185,60.425,-106.540,-4.675,-1.298
458,-3.290,2.961,5.970,6.027,-0.045,48.834,49.782,41.199,-106.527,2.523,-2.858
459,-4.715,5.592,5.980,6.040,-0.047,48.818,49.095,39.825,-106.513,4.765,-4.040
460,-5.483,-3.180,5.996,6.052,-0.043,48.801,51.498,64.545,-106.500,-2.709,-4.928
461,-5.592,9.650,6.007,6.064,-0.044,48.785,47.722,45.319,-106.487,8.216,-4.658
462,-5.154,1.316,6.020,6.076,-0.044,48.769,50.125,50.812,-106.473,1.120,-4.509
463,-4.277,-10.527,6.034,6.088,-0.043,48.753,53.558,53.558,-106.460,-8.957,-3.998
464,-3.070,-2.632,6.047,6.101,-0.041,48.737,51.155,54.932,-106.446,-2.239,-2.741
465,-1.535,10.856,6.055,6.113,-0.046,48.720,47.379,30.212,-106.433,9.231,-1.269
466,0.219,-0.219,6.071,6.125,-0.042,48.704,50.468,63.171,-106.420,-0.186,0.193
467,2.303,-5.483,6.085,6.137,-0.040,48.688,51.842,59.052,-106.406,-4.659,2.084
468,4.825,0.219,6.097,6.149,-0.040,48.672,50.125,48.065,-106.393,0.186,4.221
469,7.566,-9.979,6.108,6.161,-0.041,48.656,53.215,42.572,-106.380,-8.474,7.027
470,10.088,6.470,6.119,6.174,-0.042,48.639,48.409,43.945,-106.366,5.492,8.524
471,12.062,3.509,6.134,6.186,-0.039,48.623,49.095,61.798,-106.353,2.978,10.336
472,13.597,18.203,6.142,6.198,-0.043,48.607,44.975,31.586,-106.340,15.443,10.673
473,14.804,7.347,6.156,6.210,-0.042,48.591,48.065,54.932,-106.326,6.231,12.419
474,15.681,-0.987,6.170,6.222,-0.041,48.575,50.468,53.558,-106.313,-0.837,13.812
475,16.229,14.255,6.180,6.234,-0.042,48.559,46.005,43.945,-106.300,12.081,13.031
476,16.339,1.426,6.192,6.246,-0.042,48.542,49.782,46.692,-106.286,1.208,14.196
477,16.229,4.825,6.205,6.259,-0.042,48.526,48.752,50.812,-106.273,4.086,13.809
478,15.352,-0.329,6.220,6.271,-0.039,48.510,50.125,59.052,-106.260,-0.279,13.431
479,14.255,5.921,6.229,6.283,-0.042,48.494,48.409,37.079,-106.246,5.012,12.044
480,12.939,13.268,6.239,6.295,-0.044,48.478,46.349,38.452,-106.233,11.226,10.467
481,11.404,-3.948,6.256,6.307,-0.039,48.462,51.155,70.038,-106.220,-3.339,10.182
482,9.759,10.198,6.267,6.319,-0.040,48.446,47.035,42.572,-106.206,8.623,8.012
483,8.005,3.180,6.278,6.331,-0.041,48.429,49.095,45.319,-106.193,2.688,6.859
484,6.031,-12.281,6.292,6.343,-0.039,48.413,53.558,56.305,-106.180,-10.377,5.638
485,3.948,8.772,6.303,6.356,-0.040,48.397,47.379,45.319,-106.167,7.410,3.264
486,1.754,16.339,6.312,6.368,-0.044,48.381,45.319,34.332,-106.153,13.797,1.388
487,-0.439,2.851,6.327,6.380,-0.041,48.365,49.095,60.425,-106.140,2.407,-0.376
488,-2.303,4.935,6.340,6.392,-0.039,48.349,48.409,53.558,-106.127,4.164,-1.946
489,-3.838,-2.303,6.354,6.404,-0.038,48.333,50.468,53.558,-106.113,-1.943,-3.381
490,-4.715,-4.167,6.363,6.416,-0.041,48.316,51.155,37.079,-106.100,-3.514,-4.210
491,-5.154,11.075,6.374,6.428,-0.042,48.300,46.692,42.572,-106.087,9.336,-4.200
492,-5.044,8.334,6.388,6.440,-0.040,48.284,47.379,56.305,-106.074,7.023,-4.171
493,-4.496,28.949,6.395,6.452,-0.045,48.268,41.542,30.212,-106.060,24.388,-3.260
494,-3.619,15.900,6.408,6.464,-0.044,48.252,45.319,52.185,-106.047,13.390,-2.862
495,-2.303,6.250,6.422,6.476,-0.042,48.236,48.065,53.558,-106.034,5.262,-1.932
496,-0.439,10.746,6.435,6.488,-0.042,48.220,46.692,50.812,-106.021,9.044,-0.357
497,1.864,2.851,6.445,6.500,-0.044,48.204,49.095,39.825,-106.007,2.399,1.597
498,4.606,2.632,6.458,6.512,-0.043,48.188,49.095,52.185,-105.994,2.213,3.946
499,7.457,2.412,6.471,6.525,-0.042,48.171,49.095,53.558,-105.981,2.028,6.389
500,10.417,14.475,6.480,6.537,-0.044,48.155,45.662,37.079,-105.968,12.165,8.302
501,12.939,12.391,6.491,6.549,-0.046,48.139,46.349,42.572,-105.955,10.411,10.467
502,14.913,-0.110,6.507,6.561,-0.041,48.123,49.782,65.918,-105.941,-0.092,12.957
503,16.558,13.049,6.517,6.573,-0.044,48.107,46.005,38.452,-105.928,10.956,13.295
504,17.764,1.206,6.530,6.585,-0.043,48.091,49.438,50.812,-105.915,1.012,15.328
505,18.642,-8.334,6.543,6.597,-0.042,48.075,52.185,53.558,-105.902,-6.993,16.979
506,18.861,-4.277,6.558,6.609,-0.039,48.059,50.812,60.425,-105.888,-3.587,16.726
507,18.422,8.334,6.564,6.621,-0.044,48.043,47.379,24.719,-105.875,6.988,15.234
508,17.435,-8.992,6.582,6.633,-0.039,48.027,52.185,70.038,-105.862,-7.537,15.880
509,15.900,2.851,6.592,6.645,-0.041,48.011,48.752,39.825,-105.849,2.389,13.529
510,14.036,8.444,6.605,6.657,-0.040,47.994,47.035,53.558,-105.836,7.073,11.522
511,12.501,-5.263,6.615,6.669,-0.041,47.978,51.155,41.199,-105.822,-4.408,11.161
512,11.075,19.409,6.626,6.681,-0.043,47.962,43.945,41.199,-105.809,16.247,8.495
513,9.430,6.250,6.640,6.693,-0.041,47.946,47.722,54.932,-105.796,5.230,7.855
514,7.676,24.344,6.648,6.705,-0.045,47.930,42.572,32.959,-105.783,20.364,5.703
515,5.812,18.422,6.660,6.717,-0.045,47.914,44.289,48.065,-105.770,15.406,4.492
516,3.728,7.676,6.673,6.729,-0.044,47.898,47.379,53.558,-105.757,6.417,3.083
517,1.754,17.106,6.684,6.741,-0.045,47.882,44.632,43.945,-105.743,14.296,1.367
518,-0.219,9.101,6.695,6.753,-0.046,47.866,47.035,42.572,-105.730,7.604,-0.180
519,-2.083,1.645,6.709,6.765,-0.044,47.850,49.095,56.305,-105.717,1.374,-1.785
520,-3.728,8.772,6.720,6.777,-0.044,47.834,47.035,45.319,-105.704,7.324,-3.061
521,-4.715,10.088,6.731,6.788,-0.046,47.818,46.692,42.572,-105.691,8.420,-3.843
522,-5.154,10.198,6.741,6.800,-0.047,47.802,46.692,42.572,-105.678,8.508,-4.200
523,-5.044,2.412,6.758,6.812,-0.043,47.786,48.752,64.545,-105.665,2.012,-4.292
524,-4.386,8.663,6.767,6.824,-0.045,47.770,47.035,38.452,-105.651,7.223,-3.601
525,-3.399,1.426,6.780,6.836,-0.044,47.754,49.095,50.812,-105.638,1.188,-2.913
526,-1.974,-10.527,6.794,6.848,-0.042,47.738,52.528,56.305,-105.625,-8.771,-1.810
527,-0.329,8.224,6.805,6.860,-0.044,47.722,47.035,42.572,-105.612,6.850,-0.270
528,1.754,10.966,6.814,6.872,-0.047,47.706,46.349,35.706,-105.599,9.130,1.419
529,4.057,9.540,6.827,6.884,-0.045,47.689,46.692,52.185,-105.586,7.941,3.306
530,6.579,7.895,6.841,6.896,-0.043,47.673,47.035,57.678,-105.573,6.569,5.401
531,9.321,5.592,6.852,6.908,-0.044,47.657,47.722,45.319,-105.560,4.652,7.763
532,12.062,0.000,6.863,6.920,-0.045,47.641,49.438,42.572,-105.547,0.000,10.408
533,14.694,4.606,6.875,6.932,-0.045,47.625,48.065,46.692,-105.533,3.828,12.327
534,16.668,13.926,6.886,6.944,-0.045,47.609,45.319,46.692,-105.520,11.572,13.184
535,18.093,21.383,6.896,6.955,-0.048,47.593,43.259,37.079,-105.507,17.762,13.661
536,18.751,12.939,6.909,6.967,-0.047,47.577,45.662,52.185,-105.494,10.745,14.944
537,18.751,15.352,6.920,6.979,-0.048,47.561,44.975,43.945,-105.481,12.744,14.719
538,18.751,11.733,6.932,6.991,-0.047,47.545,46.005,50.812,-105.468,9.736,15.056
539,18.532,5.921,6.943,7.003,-0.048,47.529,47.722,43.945,-105.455,4.912,15.435
540,17.984,6.908,6.956,7.015,-0.047,47.513,47.379,50.812,-105.442,5.729,14.871
541,16.777,-0.219,6.969,7.027,-0.046,47.497,49.438,52.185,-105.429,-0.182,14.477
542,15.352,14.146,6.978,7.039,-0.049,47.481,45.319,34.332,-105.416,11.723,12.143
543,13.817,20.396,6.987,7.051,-0.052,47.465,43.602,37.079,-105.403,16.897,10.514
544,11.953,5.483,7.004,7.062,-0.047,47.449,47.722,67.291,-105.390,4.541,9.955
545,9.869,16.229,7.014,7.074,-0.049,47.433,44.632,39.825,-105.377,13.436,7.688
546,7.676,4.496,7.026,7.086,-0.048,47.417,48.065,48.065,-105.363,3.721,6.439
547,5.373,-3.619,7.037,7.098,-0.049,47.401,50.468,46.692,-105.350,-2.994,4.733
548,3.070,7.676,7.051,7.110,-0.047,47.385,47.035,53.558,-105.337,6.348,2.521
549,0.877,17.764,7.058,7.122,-0.052,47.369,44.289,28.839,-105.324,14.687,0.678
550,-1.426,4.167,7.074,7.133,-0.048,47.353,48.065,63.171,-105.311,3.444,-1.196
551,-3.180,5.373,7.085,7.145,-0.048,47.338,47.722,45.319,-105.298,4.439,-2.649
552,-4.606,12.391,7.096,7.157,-0.049,47.322,45.662,45.319,-105.285,10.234,-3.670
553,-5.373,4.606,7.106,7.169,-0.051,47.306,48.065,38.452,-105.272,3.803,-4.508
554,-5.483,16.119,7.118,7.181,-0.051,47.290,44.632,49.438,-105.259,13.304,-4.271
555,-5.154,8.772,7.132,7.193,-0.049,47.274,46.692,53.558,-105.246,7.238,-4.200
556,-4.167,22.260,7.139,7.204,-0.053,47.258,42.915,30.212,-105.233,18.360,-3.121
557,-2.851,10.308,7.152,7.216,-0.052,47.242,46.349,52.185,-105.220,8.499,-2.306
558,-1.097,12.610,7.164,7.228,-0.052,47.226,45.662,46.692,-105.207,10.394,-0.874
559,0.987,11.075,7.178,7.240,-0.050,47.210,46.005,54.932,-105.194,9.126,0.792
560,3.728,1.974,7.188,7.252,-0.052,47.194,48.752,41.199,-105.181,1.626,3.172
561,6.799,2.961,7.201,7.263,-0.051,47.178,48.409,50.812,-105.168,2.438,5.744
562,10.198,0.439,7.213,7.275,-0.050,47.162,49.095,49.438,-105.155,0.361,8.738
